bought,region,size,oldest,income,children,race,connection,hispanic
119.49,1,5,6,5,1,1,1,0
113.45,3,2,11,5,0,1,1,0
20,4,5,6,6,1,1,1,0
9.11,2,2,7,5,1,1,1,0
42.99,3,1,8,1,0,2,1,0
104.89,2,6,7,5,1,1,1,0
107.37,3,2,3,4,1,1,1,0
119.9,2,3,11,1,1,1,1,0
436.45,3,5,5,3,1,1,1,0
160,3,5,6,6,1,1,1,1
9,2,5,8,7,1,1,1,0
48.97,3,4,11,5,1,1,1,0
50.55,4,2,3,5,1,1,1,1
177.2,4,3,11,7,1,1,1,0
25,3,6,6,1,1,1,1,0
54.44,3,2,9,7,1,1,1,1
19.98,3,2,9,5,0,1,1,0
6.99,2,5,7,6,1,1,1,0
38.14,2,2,7,1,0,1,1,0
34.98,3,3,5,5,1,1,1,0
273.25,3,2,10,7,0,1,1,0
48.38,2,3,10,3,1,1,1,0
7.95,1,4,11,6,1,1,1,0
31.99,4,1,7,6,0,1,1,1
40.9,2,5,6,5,1,1,1,0
62.91,1,6,9,1,1,1,1,0
69.67,3,4,5,4,1,1,1,0
24.25,4,5,8,7,1,1,1,0
0.99,2,2,7,4,1,2,1,0
17,2,3,8,7,1,1,1,0
47.98,4,5,8,7,1,1,1,0
97.25,2,4,9,3,1,1,1,0
29.95,1,2,4,6,1,1,1,1
45.61,1,4,7,5,1,1,1,0
32.3,1,6,8,5,1,1,1,1
16.62,1,2,11,4,0,1,1,0
14.14,3,2,3,5,1,1,1,0
32.92,2,2,3,5,0,1,1,0
55.43,2,3,9,1,1,1,1,0
17.44,2,1,9,1,0,1,1,0
59.98,3,3,7,3,1,1,1,1
38.44,1,3,8,4,1,1,1,0
232.45,3,2,8,7,1,1,1,0
10.85,1,2,5,6,1,1,1,1
3.48,2,4,7,7,1,1,1,0
209.03,4,5,11,1,1,1,1,0
5.01,1,5,4,1,1,1,1,0
94.79,1,3,8,3,1,1,1,0
22.63,1,2,5,5,0,2,1,0
65.02,3,2,7,5,0,1,1,0
174.08,3,4,6,7,1,1,1,0
11.16,3,5,5,5,1,1,1,0
284.41,4,6,5,7,1,1,1,0
13.57,1,3,8,5,1,1,1,1
44.99,1,3,8,7,1,1,1,0
40.56,3,2,4,1,0,1,1,0
8.73,1,4,7,6,1,1,1,0
23.49,3,4,11,1,0,1,1,1
424.89,2,4,4,7,1,1,1,0
12.99,1,5,11,6,1,1,1,0
426.28,1,2,11,5,0,1,1,0
31.85,2,6,7,6,1,1,1,0
24.89,1,2,3,5,0,1,1,0
3.13,1,2,11,1,0,5,1,0
78.37,1,2,8,3,1,1,1,0
65.84,3,1,8,6,0,2,1,1
92.93,1,3,11,5,1,1,1,0
108.43,2,4,3,1,1,1,1,0
238.49,1,3,3,6,1,1,1,0
51.58,3,4,9,7,1,1,1,0
32.99,2,6,9,7,1,1,1,0
307.82,3,2,7,4,0,1,1,0
38.2,3,1,7,5,0,2,1,0
1192.3,1,3,8,6,1,1,1,1
33.99,3,5,6,7,1,1,1,0
25,4,5,8,5,1,1,1,0
108.85,1,1,8,7,0,1,1,0
91.68,1,3,7,7,1,1,1,0
638.08,4,2,7,7,0,1,1,0
72.73,3,5,6,3,1,1,1,0
15.98,1,2,9,7,0,1,1,0
457.4,3,4,10,7,1,1,1,0
83.73,1,2,9,4,0,1,1,0
7.53,2,4,9,7,1,1,1,0
429,4,3,11,4,1,1,1,0
28.06,1,4,9,7,1,1,1,0
1023.33,2,3,6,4,1,1,1,0
205.55,1,5,9,7,1,1,1,0
69.28,3,2,7,2,0,1,1,0
1.98,3,3,3,6,1,2,1,0
26.75,2,2,4,2,1,1,1,0
65.43,2,2,6,5,1,2,1,0
4,4,2,4,6,1,1,1,0
195.3,4,2,6,7,1,1,1,1
132.99,4,1,5,5,0,5,1,1
28.9,1,5,8,6,1,1,1,1
45.9,4,2,7,7,0,1,1,0
90.64,3,2,6,2,0,2,1,0
83.58,3,4,4,2,1,1,1,0
36.99,4,3,4,5,1,1,1,0
34.99,3,2,4,5,0,1,1,0
93.36,4,3,4,5,1,1,1,0
32.94,3,3,7,4,1,1,1,0
58.96,1,2,7,5,0,1,1,0
15.98,1,5,8,6,1,1,1,0
311.91,1,4,8,7,1,1,1,0
64.85,2,4,11,2,1,1,1,0
299.98,3,4,11,1,1,1,1,0
158.04,3,2,9,3,0,1,1,0
266.67,4,4,6,5,1,1,1,0
669.33,2,4,7,7,1,1,1,0
9.49,3,2,4,1,0,1,1,0
157.68,1,3,7,4,1,1,1,0
65.31,3,2,6,5,1,1,1,1
27.99,3,3,11,5,1,1,1,0
60.97,2,3,11,5,0,1,1,0
43.96,1,5,10,7,1,1,1,0
45.98,4,1,5,3,0,1,1,0
128.41,4,3,11,7,1,1,1,1
32.4,3,5,3,2,1,1,1,0
84.56,3,3,9,6,1,1,1,0
300.66,2,4,8,7,1,1,1,0
32.9,1,4,8,7,1,1,1,0
99.99,1,4,9,5,1,1,1,0
70.16,1,2,5,7,0,1,1,0
3.9,2,6,7,7,1,1,1,0
9.01,3,5,6,5,1,1,1,0
177.04,4,6,10,7,1,3,1,0
219.49,3,1,11,5,0,1,1,0
278.92,4,3,7,5,1,1,1,0
275.56,1,2,8,6,1,1,1,0
152.45,3,2,8,4,0,1,1,0
4.99,3,3,9,5,1,1,1,0
145.92,3,5,10,5,1,1,1,0
158.86,2,3,4,6,1,1,1,0
2.86,4,3,7,6,1,1,1,0
26.14,1,3,11,7,1,1,1,0
34.99,3,3,3,7,1,1,1,0
362.84,3,5,5,7,1,2,1,0
116.99,4,2,8,7,1,1,1,1
49.57,3,3,7,7,1,2,1,0
37.9,4,3,11,2,1,1,1,0
115.96,3,2,9,3,0,1,1,0
172.33,3,3,8,7,1,1,1,0
52.98,1,3,7,7,1,1,1,0
2.76,3,2,8,4,1,1,1,0
237.97,3,3,4,5,1,1,1,0
37.79,4,2,8,7,1,1,1,1
3.5,3,3,8,1,1,2,1,0
91.98,3,5,7,5,1,1,1,0
17.66,3,2,4,5,0,5,1,1
207,1,1,11,6,0,1,1,0
59.98,4,3,4,1,1,1,1,0
17.98,1,4,8,6,1,1,1,0
20.99,3,3,8,2,1,1,1,0
30.47,4,6,7,6,1,2,1,0
113.77,1,1,4,5,0,1,1,0
179.98,2,2,2,5,0,1,1,0
3.42,2,3,7,6,1,1,1,0
162.36,2,6,7,7,1,1,1,1
14.99,1,4,10,7,1,1,1,0
15.49,3,3,9,5,1,1,1,0
6.85,2,3,10,7,1,1,1,0
39.85,3,4,11,6,1,1,1,1
10.17,4,5,8,5,1,1,1,0
26.24,2,2,11,6,1,1,1,0
138.59,2,2,6,1,1,1,1,0
20.35,4,5,8,4,1,1,1,0
29.95,2,2,9,4,0,1,1,0
36.99,3,4,9,3,1,1,0,0
104.76,3,4,5,1,1,1,1,0
47.59,2,1,6,6,0,1,1,0
248.95,2,4,11,5,1,1,1,0
64,1,4,7,7,1,1,1,0
4.95,3,5,9,4,0,2,1,0
19.99,1,4,7,7,1,1,1,1
28.57,3,3,8,6,1,1,1,0
22.24,1,2,8,5,1,1,1,0
14.95,1,2,5,5,0,1,1,0
159.15,1,2,11,7,0,1,1,1
328.61,4,6,11,6,1,1,1,0
482.29,3,1,5,3,0,2,1,0
116.53,3,3,5,7,1,1,1,0
4.99,3,3,8,7,1,1,1,0
52.92,4,2,11,4,0,1,1,0
19.95,2,4,6,5,0,2,1,1
99.8,3,2,11,2,1,1,1,0
2255.33,3,4,5,5,1,1,1,1
6.99,2,3,7,7,1,1,1,1
42.24,4,6,10,5,1,1,1,0
588.85,3,2,6,5,0,1,1,0
39.97,3,4,7,4,1,2,1,0
1760.99,3,4,5,1,0,1,1,0
8.04,2,1,11,1,0,1,1,0
444.53,4,2,3,1,0,1,1,0
57.94,3,2,11,6,0,1,1,0
46.15,3,3,4,4,1,1,1,0
29.98,3,5,5,4,1,1,1,0
24.98,1,4,4,7,1,1,1,1
69.99,1,3,10,5,1,1,1,0
32.67,4,3,7,3,1,1,1,1
29.7,3,5,5,7,1,1,1,1
41.64,2,2,6,6,0,1,1,0
35.21,4,2,5,1,0,1,0,0
107.1,1,5,7,7,1,1,1,0
64.5,2,2,6,5,0,1,1,0
24.95,4,5,9,7,1,1,1,0
44.93,4,6,9,7,1,1,1,0
140.96,1,2,2,1,1,1,1,0
48.98,1,3,9,6,1,1,1,0
17.79,3,2,7,7,1,1,1,0
204.58,4,3,10,5,1,1,1,0
47.98,2,5,7,7,1,1,1,0
108.62,1,3,6,7,1,1,1,0
39,2,2,3,1,1,1,1,0
14.2,4,3,5,7,1,1,1,1
77.74,4,1,11,4,0,1,1,0
144.64,2,2,9,7,1,1,1,1
716.01,3,3,7,2,1,2,1,1
109.91,4,2,7,5,1,1,1,0
39.98,1,4,3,5,1,1,1,0
18.77,2,2,8,1,0,1,1,0
16,1,2,6,6,0,1,1,0
29.95,3,3,4,2,1,1,1,0
130,1,4,11,7,1,1,1,0
8.99,4,2,10,7,0,1,1,0
51.28,3,6,6,5,1,1,1,0
189.13,2,4,11,5,1,1,1,0
0.99,2,5,4,1,1,1,1,0
146.47,1,2,10,5,0,1,1,0
377.35,2,5,10,1,1,2,1,0
235.97,3,2,7,3,0,2,1,0
48.18,3,2,3,5,1,1,1,0
60.47,1,2,9,5,1,1,1,0
89.99,2,4,7,2,1,1,1,0
158.99,3,5,8,6,1,3,1,0
154.05,3,3,6,5,1,2,1,0
252.14,1,3,9,4,1,1,1,0
822.19,2,1,7,1,0,1,1,0
63.46,2,3,11,3,1,1,1,0
4.03,1,3,8,7,1,1,1,0
25.2,3,5,11,6,1,1,1,0
52.84,3,2,11,3,1,1,1,0
92.92,4,2,10,4,0,1,1,0
41.96,2,1,11,2,0,1,1,0
41.98,4,4,7,2,1,1,1,0
65.89,3,2,4,6,1,1,1,0
28.79,3,2,8,5,1,1,1,0
44,1,2,7,4,0,1,1,0
65.03,3,4,7,7,1,1,1,0
25.34,1,4,7,6,1,1,1,0
30.57,2,4,11,5,1,1,1,0
19.99,1,2,11,5,1,1,1,1
87.38,2,2,6,7,0,1,1,0
5.55,4,3,7,1,1,5,0,0
393.74,4,2,8,7,1,1,1,0
20,3,2,11,5,0,1,1,0
61.68,1,2,9,5,0,1,1,0
179.61,3,4,8,6,1,3,1,0
10.61,1,5,5,5,1,2,1,0
170.09,3,2,7,5,0,2,1,0
80.49,3,3,9,6,1,1,1,1
35.97,2,2,5,5,0,1,1,0
17.48,2,2,11,2,0,1,1,0
471.28,3,6,10,5,1,1,1,0
11.02,1,4,8,4,1,1,1,0
11.98,2,1,9,4,0,1,1,0
375.93,3,4,6,6,1,1,1,0
203.51,4,3,5,5,1,1,1,0
445.66,1,2,8,1,1,1,1,0
33.87,4,3,11,1,1,5,1,0
143.91,3,2,11,5,0,1,1,0
44,1,1,7,1,0,1,1,1
7.43,2,1,5,1,0,1,1,0
9.98,1,2,5,2,0,1,1,0
54.85,4,3,2,2,1,1,1,0
246.04,4,4,8,6,1,1,1,0
31.6,3,3,10,1,1,1,1,0
31.88,1,3,4,5,1,1,1,1
7.28,2,5,7,1,1,1,1,0
65.73,1,2,9,5,0,1,1,0
10.99,3,2,10,6,0,1,1,1
10.99,3,5,6,7,1,1,1,1
106.43,2,6,7,6,1,1,1,0
7.49,3,6,6,6,1,1,1,1
8.96,3,4,8,7,0,1,1,0
0.99,4,1,7,5,0,1,1,0
179.99,1,2,11,7,1,1,1,0
85.12,2,2,4,2,0,1,1,0
978.68,2,2,3,1,1,1,1,0
269.94,2,3,7,7,1,1,1,0
77.07,3,2,8,3,1,1,1,0
28.87,3,5,6,6,1,1,1,0
462.64,1,2,9,6,0,1,1,1
12.45,2,2,8,5,0,1,1,0
20.98,2,2,5,5,0,1,1,0
171.19,4,3,11,5,1,1,1,1
74.9,2,5,6,5,0,2,1,0
148.73,1,2,10,6,1,1,1,0
0.37,2,3,9,7,1,1,1,0
56.52,3,2,5,1,0,1,1,1
1217.4,2,6,4,7,1,1,1,0
29.99,1,2,9,4,1,1,1,0
225.21,4,3,9,7,1,1,1,1
62.98,2,4,8,6,1,1,1,0
148.94,1,3,7,4,1,1,1,0
35.06,3,3,7,4,1,2,1,0
32.87,2,3,9,6,1,1,1,1
23.97,3,3,8,3,1,1,1,0
38.97,1,2,7,6,0,1,1,0
79.98,3,3,8,7,1,1,1,0
553.9,3,3,6,7,1,1,1,0
2839.97,1,2,7,5,0,1,1,1
89.37,4,2,8,1,1,1,1,0
104.54,2,5,7,4,1,1,1,0
267.04,4,4,6,4,1,1,1,0
4,4,2,7,5,0,1,1,1
51.18,4,6,6,4,1,1,1,0
6.34,2,2,8,7,0,1,1,0
198.75,1,2,5,7,0,1,1,0
176.09,1,2,7,5,1,1,1,0
22.49,2,3,7,7,1,1,1,0
15.96,2,3,11,1,1,1,1,0
20.47,4,2,7,6,1,1,1,0
37.26,2,4,6,1,0,5,1,0
4.19,4,2,11,5,0,1,1,1
75.6,3,4,3,1,0,1,1,0
166.96,3,4,11,1,1,1,1,0
40.59,4,3,6,3,1,1,1,1
156.47,3,4,8,7,1,2,1,0
12.64,1,5,8,2,1,1,1,0
24.94,2,4,5,7,1,1,0,0
197.86,3,3,5,5,1,1,1,0
5.95,3,3,8,7,1,1,1,0
26.96,1,1,7,6,0,3,0,0
11.96,2,3,4,2,0,1,1,0
88.49,1,2,5,1,1,1,1,0
17.98,3,2,7,3,0,1,1,0
9.57,1,2,11,5,0,1,1,0
38.99,4,2,8,2,1,1,1,0
88.97,3,4,7,4,1,1,1,0
247.22,1,3,11,2,1,1,1,0
2.95,3,2,7,5,0,1,1,1
22.56,1,4,7,7,1,1,1,0
28.35,3,3,9,6,1,1,1,1
10.78,3,2,11,4,1,1,1,0
32.97,4,4,4,7,1,1,1,1
46.68,1,1,9,2,0,1,1,0
31.11,2,2,7,1,0,1,1,0
232.95,3,2,11,5,0,1,1,0
33.14,1,4,3,2,1,1,1,0
28.41,1,4,7,7,1,1,1,0
380.31,1,5,7,4,1,1,1,0
135.99,1,3,5,7,1,1,1,0
19.99,1,2,9,6,1,1,1,0
44.83,3,1,8,5,0,1,1,0
19.99,2,2,7,6,0,1,1,0
18.52,4,1,9,5,0,1,1,0
83.61,3,1,8,1,0,1,1,1
41.9,2,1,8,6,0,1,1,0
176.11,3,3,9,6,1,1,1,0
5.85,3,2,4,6,1,1,1,0
62.95,1,6,4,5,1,1,1,0
3.98,1,2,8,5,1,1,0,1
364.76,3,1,4,5,0,1,1,0
96.9,3,4,4,4,1,2,1,0
19.99,2,2,5,4,1,1,1,1
99.99,2,2,8,7,1,1,1,0
150.78,1,5,7,7,1,1,1,0
30.06,4,1,7,3,0,1,1,0
1.17,1,1,5,1,0,1,1,0
71.76,2,6,4,2,1,1,1,1
31.42,1,3,11,2,1,1,0,1
9.99,2,2,5,6,1,2,1,1
284.75,4,4,5,5,1,1,1,0
116.62,3,1,7,3,0,1,0,0
78.88,2,2,5,6,1,1,0,1
65.37,4,6,7,6,1,1,1,0
49.03,4,1,4,6,0,1,1,0
69.19,4,1,11,4,0,1,1,0
11.83,4,4,6,3,1,1,1,1
166.36,2,3,6,6,1,1,0,0
145.03,3,6,6,7,1,1,1,0
245.79,1,2,8,5,1,1,1,1
84.43,4,2,4,4,1,1,1,1
41.98,1,3,7,7,1,1,1,1
174.84,3,1,7,1,0,1,1,0
10.7,4,6,6,5,1,1,1,0
93.38,2,1,4,1,0,1,1,0
110.78,4,6,11,5,1,1,1,0
101.49,4,3,9,7,0,1,1,0
63.1,3,5,5,6,1,1,1,1
60,3,1,6,5,0,1,1,0
7.6,3,3,5,5,1,1,1,0
93.41,4,2,5,5,1,2,1,0
140.55,2,2,4,3,1,1,1,0
710.14,3,6,6,5,1,1,1,0
28.54,3,6,9,7,1,1,1,1
197.54,1,2,8,5,1,1,1,0
248.13,2,3,9,1,1,1,1,0
135.95,3,2,3,7,0,1,1,0
229.44,4,2,6,6,1,1,1,0
330.32,1,2,10,6,0,1,1,0
78.94,2,4,5,6,1,1,1,0
8.28,4,2,8,5,1,1,1,0
201.92,2,4,9,6,1,1,1,0
30.97,1,4,5,6,1,1,1,0
42.95,1,4,7,6,1,1,1,0
169.99,3,2,7,1,0,2,1,0
89.58,2,2,3,1,0,1,1,0
110.99,2,5,8,6,1,1,1,0
16.47,3,3,9,5,1,2,1,0
22.62,4,1,8,7,0,1,1,0
99,3,3,7,7,1,2,1,1
35.51,3,4,6,6,1,1,1,0
4.96,4,5,8,4,1,1,1,0
79.55,2,5,7,7,1,1,1,0
9.96,1,3,3,5,1,1,1,0
111.8,1,3,7,5,1,1,1,0
23.85,3,2,4,7,1,1,1,1
25.98,3,3,11,4,1,1,0,0
274.53,3,4,5,1,1,1,1,0
530.55,2,1,11,4,0,1,1,1
42.94,1,3,11,2,1,1,1,1
50.65,4,2,6,3,0,5,1,0
219.06,3,3,8,4,1,1,1,0
14.85,4,2,8,4,0,1,1,0
12.99,3,2,11,2,0,1,1,0
66.74,3,5,7,1,1,1,1,0
39.99,2,4,8,7,0,1,1,0
3.33,1,2,11,7,0,1,1,0
130.31,1,4,11,1,1,1,1,0
8.49,1,3,11,5,1,1,1,1
23.72,3,3,7,7,1,2,1,0
497.53,3,3,11,6,1,1,1,0
32.49,4,2,10,5,0,1,1,1
33.2,3,3,9,5,1,1,1,0
805.21,2,2,9,4,1,1,1,0
44.99,4,1,8,4,0,1,1,1
244.35,3,2,3,6,0,1,1,0
75,2,3,8,4,1,1,1,0
24.45,4,3,6,6,1,1,1,0
24.04,2,4,9,6,1,1,1,0
17.38,3,4,6,2,1,1,1,0
16.07,3,1,7,1,0,1,1,0
123.19,4,2,6,2,1,1,1,0
35.95,1,2,6,6,1,1,1,0
29.32,3,3,9,7,1,1,1,0
137.33,4,1,6,5,0,1,1,0
341.93,4,3,6,6,1,1,1,0
36.3,4,2,6,1,0,2,1,0
78.89,1,2,8,6,0,1,1,1
63.57,2,6,9,6,1,1,1,0
12.24,2,3,11,4,1,1,1,0
0.03,1,1,9,1,0,2,1,0
13.44,2,4,4,5,1,1,1,0
14.65,4,3,10,4,1,1,1,0
3,4,4,7,5,1,1,1,0
37.98,4,2,3,5,0,1,1,0
2.62,3,5,10,5,1,1,1,0
687.36,3,2,11,1,1,1,1,0
113.01,3,5,5,7,1,2,1,0
624.42,1,1,3,5,0,1,1,0
20,2,6,4,6,1,1,1,1
138.97,3,2,3,3,0,1,1,0
210.67,3,3,5,2,0,1,1,0
106.86,3,3,6,6,1,1,1,0
154.99,4,3,6,7,1,1,1,0
29.9,1,4,11,4,1,2,1,0
158.22,4,2,9,5,0,1,1,1
0.89,3,5,3,3,1,1,1,0
81.94,3,4,6,5,1,1,1,0
131.04,1,6,9,6,1,1,1,0
142.93,4,3,4,5,1,5,1,1
19.95,1,1,10,4,0,1,1,0
69.25,3,4,6,3,1,1,1,0
139,1,2,8,6,1,1,1,1
14.39,3,2,7,4,0,1,1,0
28.5,3,2,6,5,0,1,1,0
42.98,2,2,11,1,0,1,1,0
25.95,2,2,7,5,1,1,1,0
27.17,3,2,11,5,1,1,1,0
395.72,2,2,9,1,0,1,1,1
11.2,3,2,7,7,1,1,1,0
359,3,2,8,7,0,1,1,0
26.94,2,1,8,5,0,1,1,1
27.81,2,2,3,4,0,1,1,0
352.97,4,1,6,5,0,5,1,0
13.53,3,4,4,3,0,1,1,0
180.36,3,1,7,3,0,2,1,0
13.49,3,3,4,5,1,1,1,0
89.99,3,6,7,7,1,1,1,0
45.65,1,2,9,2,0,1,1,0
11.99,2,6,6,6,1,1,1,0
297.84,1,3,9,7,1,1,1,1
58.38,4,4,4,3,1,5,1,0
53.8,3,4,7,6,1,1,1,0
27.28,1,5,10,1,1,2,1,1
0.49,3,3,8,2,1,1,1,0
139,2,5,6,7,1,1,1,0
119.96,4,6,5,6,1,1,1,0
37.99,3,6,5,4,1,1,1,1
26.06,1,2,8,5,0,1,1,0
23.68,4,2,4,1,0,1,1,0
29.07,3,3,11,1,1,1,1,1
143.59,2,3,10,5,1,1,1,0
69.89,3,4,6,2,1,1,1,0
41.73,1,4,5,6,1,1,1,0
171.74,1,4,5,6,1,1,1,0
134.7,2,6,8,6,1,1,1,0
119.18,4,1,8,2,0,5,1,0
45.65,4,4,5,6,1,1,1,0
92.56,3,2,11,2,1,1,1,0
22.45,1,2,6,4,0,1,1,0
56.97,2,4,7,7,1,1,1,0
1941.48,2,5,9,4,1,1,1,0
36.17,2,2,8,6,0,1,1,0
27.44,2,2,8,5,0,1,1,0
38.75,1,4,7,5,1,1,1,1
40.76,4,3,7,6,0,1,1,0
38.99,3,3,7,3,1,2,1,0
98.37,4,3,3,5,1,1,1,0
54.56,1,3,8,1,1,5,1,1
14.97,2,1,4,2,0,1,1,0
19.98,2,3,11,1,1,1,1,0
103.99,2,6,8,7,1,1,1,0
6.85,2,2,8,7,0,1,1,1
379.99,1,2,8,7,0,1,1,0
56.51,3,5,2,2,1,5,1,0
16.94,3,3,7,7,1,1,1,0
20.83,3,5,5,5,1,1,1,0
17.18,3,2,6,7,1,1,1,0
171.1,3,5,5,2,1,1,1,0
195.92,2,1,8,3,0,1,1,0
9.88,1,2,8,2,0,1,1,0
394.6,3,2,10,4,0,2,1,0
5.99,4,4,8,1,1,1,1,0
110.92,3,1,8,3,0,2,1,0
0.65,1,3,11,5,1,1,1,0
16.59,2,6,10,7,1,2,1,0
18.97,2,2,9,2,0,1,1,0
7.99,4,3,5,3,1,1,1,1
62.99,1,4,9,7,1,1,1,1
44.69,2,3,9,1,0,1,1,0
101.8,2,1,11,1,0,1,1,0
17.99,3,2,10,3,0,1,1,0
74.68,4,2,8,6,1,1,1,0
483.15,2,5,8,7,1,1,1,0
26.5,2,5,9,7,1,1,1,0
112.85,1,2,7,4,0,2,1,0
292.99,1,3,3,7,1,1,1,0
39.99,3,2,11,2,1,1,1,0
149.44,3,2,11,6,1,1,1,0
36.99,3,2,5,1,0,2,1,0
67.26,4,5,8,6,1,1,1,0
235.28,1,2,5,5,0,1,1,0
9.78,3,2,10,6,1,1,1,1
49.99,3,3,5,7,1,1,1,0
2.66,1,2,10,7,0,1,1,0
99.01,3,3,11,5,1,1,1,0
134.45,2,6,4,3,1,1,1,0
179.96,4,2,4,7,1,1,1,1
30.76,4,3,5,6,1,1,1,0
134.88,1,2,10,1,0,2,1,0
13.83,3,3,4,3,1,1,1,0
100.95,2,2,4,5,0,1,1,0
31.27,3,3,7,6,1,1,1,0
42.47,3,4,5,6,1,1,1,0
31,2,1,4,5,0,1,1,0
7.13,1,2,7,4,0,1,1,0
305.37,2,4,7,3,1,1,1,0
355.68,3,2,7,5,1,1,1,0
40.96,2,2,9,7,1,1,1,1
358.87,3,1,5,7,0,1,1,0
38.1,4,4,6,6,1,1,1,0
31.98,1,3,8,3,1,1,1,0
99.72,1,2,3,3,0,1,1,0
36.43,3,5,7,1,1,1,1,0
12.99,2,6,5,6,1,1,1,0
64.38,3,2,5,5,0,1,1,0
22.59,3,5,5,6,1,1,1,0
34.07,4,2,5,1,0,1,1,0
27.99,3,4,7,7,1,1,1,0
8.73,3,3,4,2,1,1,1,0
69.99,3,6,7,7,1,1,1,0
2.9,3,5,8,5,1,1,1,0
59,3,2,4,3,0,2,1,0
36.99,4,3,2,5,1,5,1,0
77.84,4,5,6,7,1,1,1,0
173.15,3,5,7,5,1,1,0,1
318.89,4,2,11,5,1,1,1,0
5.95,2,2,6,7,0,1,1,0
32.97,4,3,7,7,1,1,1,0
17.13,3,4,8,5,1,1,1,0
39.98,4,3,6,7,1,1,0,0
39.29,3,2,7,1,0,1,1,0
11.53,3,3,7,4,1,1,1,0
37.71,4,2,6,6,1,1,1,0
2.18,3,3,10,7,1,1,1,0
97,3,4,7,6,1,1,1,0
19.99,3,2,6,7,0,1,1,0
35.07,2,2,4,6,0,1,1,0
28.98,2,2,6,5,1,1,1,0
139.14,1,3,4,5,1,1,1,0
210.8,3,6,4,1,1,1,1,0
36.05,3,3,5,1,1,1,1,0
18.76,1,1,7,1,0,1,1,1
73.97,1,5,10,5,1,1,1,0
27.79,3,3,9,6,1,1,1,0
199.5,3,2,7,7,0,1,1,1
104.45,3,4,6,2,0,2,1,0
24.95,3,2,6,5,1,1,1,1
7.59,3,3,8,7,1,1,1,0
13.1,3,3,6,5,1,1,1,1
81.3,3,5,6,7,1,1,1,0
181.23,2,1,9,1,0,1,1,0
36,4,3,10,7,1,1,1,0
41.46,3,4,6,6,1,1,1,0
6.77,2,2,1,5,0,1,1,0
369.9,2,4,7,5,1,1,1,0
32.93,1,2,3,4,1,2,1,0
22.19,2,2,10,6,0,1,1,0
24.98,3,2,5,5,0,1,1,0
1822.03,1,3,6,5,1,1,1,0
5.64,2,1,3,1,0,1,1,1
74.44,1,6,5,5,1,1,1,0
45.74,2,2,4,7,0,1,1,0
231.81,2,2,3,6,0,1,1,0
37.98,4,4,6,6,1,1,1,0
29.98,3,3,11,2,1,1,0,0
32.95,1,3,5,5,1,1,1,0
0.99,4,2,5,7,0,1,1,0
29.46,3,3,8,3,1,2,1,0
267.26,1,4,7,6,1,1,1,0
8.99,4,5,8,7,1,1,1,0
26.94,1,2,3,5,0,1,1,0
30.27,4,4,5,5,1,1,1,0
263.38,2,3,7,5,1,2,1,0
359,3,4,8,7,1,1,1,0
139.98,3,1,2,6,0,1,1,0
602.07,3,6,5,4,1,1,1,0
16.5,1,5,4,7,1,1,1,0
22.9,3,6,6,7,0,1,1,0
120.95,2,2,7,5,0,1,1,0
17.13,2,2,11,4,0,1,1,0
65.95,4,3,6,5,0,1,1,0
18.27,4,2,6,4,0,5,1,0
69,4,1,2,1,0,1,1,0
58.49,3,4,7,3,1,2,1,0
7.5,3,2,7,3,1,1,1,0
55.66,3,5,2,6,1,1,1,1
67.86,3,4,6,5,1,1,1,0
266.75,1,5,7,6,1,1,1,0
131.88,1,2,11,2,1,1,1,0
29.6,3,6,5,5,1,1,1,0
53.97,4,5,10,5,1,1,1,0
67,3,1,9,6,0,1,1,0
481.01,2,2,8,5,0,1,1,0
65.79,3,4,4,3,1,2,1,0
68.57,1,2,11,5,1,1,1,0
56.47,1,5,6,4,1,1,1,0
24.4,4,2,9,3,0,1,1,0
70,1,4,5,6,1,1,1,0
1424.73,1,3,6,4,1,1,1,0
186.87,4,1,3,2,0,5,1,0
12.89,2,4,7,6,1,1,1,0
28.95,3,2,7,5,1,1,1,0
132.83,1,4,8,7,1,1,1,0
130.3,3,6,5,5,1,1,1,0
159.39,4,3,5,7,1,1,1,0
1.89,1,4,11,3,1,1,0,0
114.74,4,2,8,1,1,5,1,0
76.97,4,1,7,7,0,1,1,0
62.36,3,2,7,5,1,1,1,0
284.3,1,4,6,5,1,1,1,1
183.17,4,4,8,7,1,1,1,1
119.95,3,4,7,5,1,1,1,0
67.75,3,5,5,6,1,1,1,0
18.47,1,5,7,3,1,2,1,0
23.03,3,5,5,2,0,1,1,0
12.45,4,1,7,7,0,1,1,0
4.99,2,1,6,1,0,1,1,0
208.71,4,4,11,5,1,3,1,0
3.99,4,2,9,4,1,1,1,0
12.24,2,3,11,7,1,1,1,1
159.75,2,4,5,2,1,1,1,0
46.73,3,3,6,6,1,1,1,0
26.98,3,3,6,5,1,1,1,0
31.98,2,3,7,3,1,1,1,0
45,2,6,5,4,1,1,1,0
105.22,4,3,9,3,1,1,1,0
18.27,2,3,7,1,1,1,1,0
32.83,1,3,8,4,1,5,1,0
4.65,3,4,4,5,1,1,1,0
230.49,2,2,11,3,0,1,1,0
49.69,1,2,11,5,0,1,1,1
43.45,3,2,7,6,0,1,1,0
56.49,2,3,10,7,1,1,1,0
336.97,3,2,9,7,0,1,1,0
4,3,3,11,6,1,1,1,0
52.32,3,3,8,7,1,1,1,0
